min_recall,equal_opportunity,accuracy,precision,recall,demographic_parity,recall_group_African-American,recall_group_Asian,recall_group_Caucasian,recall_group_Hispanic,recall_group_Native American,recall_group_Other,threshold,iteration
0.5,0.5,0.5713296398891967,0.5142332415059688,0.8615384615384616,0.45099555383723183,0.9315789473684211,0.5,0.7357512953367875,0.8260869565217391,1.0,0.8518518518518519,0.5555555555555556,1
0.5,0.5,0.5796398891966759,0.5203791469194313,0.8446153846153847,0.43611057413493143,0.9210526315789473,0.5,0.6994818652849741,0.8260869565217391,1.0,0.8518518518518519,0.5656565656565657,1
0.5,0.5,0.5803324099722992,0.5212765957446809,0.8292307692307692,0.4225787744055674,0.9052631578947369,0.5,0.6787564766839378,0.8260869565217391,1.0,0.8518518518518519,0.5757575757575758,1
0.0,1.0,0.5865650969529086,0.5261599210266535,0.82,0.5532572975062826,0.9,0.0,0.6735751295336787,0.782608695652174,1.0,0.8518518518518519,0.5858585858585859,1
0.0,1.0,0.5914127423822715,0.530241935483871,0.8092307692307692,0.5370191378310458,0.8894736842105263,0.0,0.6632124352331606,0.782608695652174,1.0,0.8148148148148148,0.595959595959596,1
0.0,1.0,0.600415512465374,0.5381400208986415,0.7923076923076923,0.5153682582640634,0.8789473684210526,0.0,0.6269430051813472,0.782608695652174,1.0,0.8148148148148148,0.6060606060606061,1
0.0,1.0,0.6059556786703602,0.5435952637244349,0.7769230769230769,0.4923641987241446,0.8578947368421053,0.0,0.616580310880829,0.782608695652174,1.0,0.8148148148148148,0.6161616161616162,1
0.0,1.0,0.610803324099723,0.5480349344978166,0.7723076923076924,0.48018557896771696,0.8526315789473684,0.0,0.6113989637305699,0.782608695652174,1.0,0.8148148148148148,0.6262626262626263,1
0.0,1.0,0.6246537396121884,0.5615034168564921,0.7584615384615384,0.5973323023390682,0.8447368421052631,0.0,0.5906735751295337,0.7608695652173914,1.0,0.7777777777777778,0.6363636363636365,1
0.0,1.0,0.6295013850415513,0.5672514619883041,0.7461538461538462,0.5783877827179587,0.8368421052631579,0.0,0.5751295336787565,0.7391304347826086,1.0,0.7407407407407407,0.6464646464646465,1
0.0,1.0,0.6343490304709142,0.5727923627684964,0.7384615384615385,0.5689155229074039,0.8263157894736842,0.0,0.5699481865284974,0.7391304347826086,1.0,0.7407407407407407,0.6565656565656566,1
0.0,1.0,0.6385041551246537,0.5790123456790124,0.7215384615384616,0.5459114633674851,0.8105263157894737,0.0,0.5544041450777202,0.717391304347826,1.0,0.7037037037037037,0.6666666666666667,1
0.0,1.0,0.6461218836565097,0.58898847631242,0.7076923076923077,0.5296733036922483,0.8,0.0,0.533678756476684,0.717391304347826,1.0,0.6666666666666666,0.6767676767676768,1
0.0,1.0,0.6523545706371191,0.5973684210526315,0.6984615384615385,0.5107287840711385,0.7868421052631579,0.0,0.533678756476684,0.6956521739130435,1.0,0.6666666666666666,0.686868686868687,1
0.0,1.0,0.6537396121883656,0.6013513513513513,0.6846153846153846,0.49719698434177456,0.7736842105263158,0.0,0.5181347150259067,0.6739130434782609,1.0,0.6666666666666666,0.696969696969697,1
0.0,1.0,0.6551246537396122,0.6049723756906077,0.6738461538461539,0.4796056446936014,0.7578947368421053,0.0,0.5181347150259067,0.6521739130434783,1.0,0.6666666666666666,0.7070707070707072,1
0.0,1.0,0.6537396121883656,0.6074498567335244,0.6523076923076923,0.46066112507249174,0.7342105263157894,0.0,0.49740932642487046,0.6521739130434783,1.0,0.6296296296296297,0.7171717171717172,1
0.0,1.0,0.6592797783933518,0.6172106824925816,0.64,0.43630388555963656,0.718421052631579,0.0,0.48704663212435234,0.6521739130434783,1.0,0.6296296296296297,0.7272727272727273,1
0.0,1.0,0.6648199445983379,0.6265243902439024,0.6323076923076923,0.4187125459114634,0.7078947368421052,0.0,0.48704663212435234,0.6304347826086957,1.0,0.6296296296296297,0.7373737373737375,1
0.0,1.0,0.6627423822714681,0.6299840510366826,0.6076923076923076,0.3930021264256717,0.6789473684210526,0.0,0.46113989637305697,0.6304347826086957,1.0,0.6296296296296297,0.7474747474747475,1
0.0,0.6684210526315789,0.659972299168975,0.6292682926829268,0.5953846153846154,0.38352986661511695,0.6684210526315789,0.0,0.44559585492227977,0.6304347826086957,0.5,0.6296296296296297,0.7575757575757577,1
0.0,0.6578947368421053,0.6634349030470914,0.6394557823129252,0.5784615384615385,0.36729170693988017,0.6578947368421053,0.0,0.40932642487046633,0.6304347826086957,0.5,0.6296296296296297,0.7676767676767677,1
0.0,0.6473684210526316,0.6585872576177285,0.6369982547993019,0.5615384615384615,0.35646626715638896,0.6473684210526316,0.0,0.38341968911917096,0.6086956521739131,0.5,0.5925925925925926,0.7777777777777778,1
0.0,0.6394736842105263,0.657202216066482,0.6391382405745063,0.5476923076923077,0.4925575101488498,0.6394736842105263,0.0,0.36787564766839376,0.5652173913043478,0.5,0.5555555555555556,0.787878787878788,1
0.0,0.6368421052631579,0.6592797783933518,0.6441605839416058,0.5430769230769231,0.4871447902571042,0.6368421052631579,0.0,0.35751295336787564,0.5652173913043478,0.5,0.5555555555555556,0.797979797979798,1
0.0,0.6157894736842106,0.6585872576177285,0.6483931947069943,0.5276923076923077,0.4736129905277402,0.6157894736842106,0.0,0.3471502590673575,0.5652173913043478,0.5,0.5555555555555556,0.8080808080808082,1
0.0,0.5921052631578947,0.657202216066482,0.6534653465346535,0.5076923076923077,0.4506089309878214,0.5921052631578947,0.0,0.33678756476683935,0.5652173913043478,0.5,0.48148148148148145,0.8181818181818182,1
0.0,0.5652173913043478,0.6509695290858726,0.6502057613168725,0.48615384615384616,0.43031123139377536,0.5631578947368421,0.0,0.32642487046632124,0.5652173913043478,0.5,0.4444444444444444,0.8282828282828284,1
0.0,0.5473684210526316,0.6530470914127424,0.6595289079229122,0.47384615384615386,0.4167794316644114,0.5473684210526316,0.0,0.32124352331606215,0.5434782608695652,0.5,0.4444444444444444,0.8383838383838385,1
0.0,0.5447368421052632,0.6537396121883656,0.6630434782608695,0.46923076923076923,0.41271989174560214,0.5447368421052632,0.0,0.3160621761658031,0.5434782608695652,0.5,0.4074074074074074,0.8484848484848485,1
0.0,0.5217391304347826,0.6475069252077562,0.6605922551252847,0.4461538461538462,0.395128552097429,0.5184210526315789,0.0,0.29533678756476683,0.5217391304347826,0.5,0.4074074074074074,0.8585858585858587,1
0.0,0.5,0.6481994459833795,0.6714975845410628,0.4276923076923077,0.36671177266576455,0.4921052631578947,0.0,0.29015544041450775,0.5,0.5,0.4074074074074074,0.8686868686868687,1
0.0,0.5,0.6481994459833795,0.6748768472906403,0.42153846153846153,0.36129905277401897,0.4868421052631579,0.0,0.29015544041450775,0.4782608695652174,0.5,0.37037037037037035,0.8787878787878789,1
0.0,0.5,0.646814404432133,0.6758793969849246,0.41384615384615386,0.35047361299052776,0.47368421052631576,0.0,0.29015544041450775,0.4782608695652174,0.5,0.37037037037037035,0.888888888888889,1
0.0,0.5,0.646814404432133,0.6813471502590673,0.4046153846153846,0.33694181326116374,0.45789473684210524,0.0,0.29015544041450775,0.4782608695652174,0.5,0.37037037037037035,0.8989898989898991,1
0.0,0.5,0.6461218836565097,0.683377308707124,0.3984615384615385,0.33288227334235454,0.45263157894736844,0.0,0.29015544041450775,0.43478260869565216,0.5,0.37037037037037035,0.9090909090909092,1
0.0,0.5,0.6433518005540166,0.6829268292682927,0.38769230769230767,0.32476319350473615,0.4394736842105263,0.0,0.2849740932642487,0.41304347826086957,0.5,0.37037037037037035,0.9191919191919192,1
0.0,0.5,0.6447368421052632,0.6940509915014165,0.3769230769230769,0.3112313937753721,0.4236842105263158,0.0,0.27979274611398963,0.41304347826086957,0.5,0.37037037037037035,0.9292929292929294,1
0.0,0.5,0.6475069252077562,0.7055393586005831,0.3723076923076923,0.3017591339648173,0.41842105263157897,0.0,0.27979274611398963,0.41304347826086957,0.5,0.3333333333333333,0.9393939393939394,1
0.0,0.5,0.649584487534626,0.7181818181818181,0.3646153846153846,0.2882273342354533,0.4105263157894737,0.0,0.2694300518134715,0.41304347826086957,0.5,0.3333333333333333,0.9494949494949496,1
0.0,0.5,0.6461218836565097,0.7165109034267912,0.35384615384615387,0.2855209742895805,0.4052631578947368,0.0,0.24870466321243523,0.391304347826087,0.5,0.3333333333333333,0.9595959595959597,1
0.0,0.5,0.6461218836565097,0.7234726688102894,0.34615384615384615,0.2774018944519621,0.3973684210526316,0.0,0.24352331606217617,0.3695652173913043,0.5,0.3333333333333333,0.9696969696969697,1
0.0,0.5,0.6398891966759003,0.7152317880794702,0.3323076923076923,0.2746955345060893,0.39210526315789473,0.0,0.21761658031088082,0.32608695652173914,0.5,0.3333333333333333,0.9797979797979799,1
0.0,0.5,0.639196675900277,0.7142857142857143,0.33076923076923076,0.2733423545331529,0.3894736842105263,0.0,0.21761658031088082,0.32608695652173914,0.5,0.3333333333333333,0.98989898989899,1
0.0,0.5,0.6398891966759003,0.7256944444444444,0.32153846153846155,0.2625169147496617,0.37894736842105264,0.0,0.20725388601036268,0.32608695652173914,0.5,0.3333333333333333,1.0,1
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.010101010101010102,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.020202020202020204,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030303030303030304,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04040404040404041,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05050505050505051,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06060606060606061,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07070707070707072,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08080808080808081,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10101010101010102,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11111111111111112,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12121212121212122,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13131313131313133,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14141414141414144,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15151515151515152,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16161616161616163,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17171717171717174,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18181818181818182,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19191919191919193,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20202020202020204,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21212121212121213,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22222222222222224,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.23232323232323235,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24242424242424243,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25252525252525254,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26262626262626265,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.27272727272727276,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2828282828282829,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.29292929292929293,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30303030303030304,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.31313131313131315,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32323232323232326,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3434343434343435,2
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3535353535353536,2
1.0,0.0,0.45083102493074795,0.45045045045045046,1.0,0.0013531799729363803,1.0,1.0,1.0,1.0,1.0,1.0,0.36363636363636365,2
0.9973684210526316,0.0026315789473684292,0.45290858725761773,0.4513212795549374,0.9984615384615385,0.013157894736842146,0.9973684210526316,1.0,1.0,1.0,1.0,1.0,0.37373737373737376,2
0.9629629629629629,0.03703703703703709,0.45290858725761773,0.45125348189415043,0.9969230769230769,0.03947368421052633,0.9973684210526316,1.0,1.0,1.0,1.0,0.9629629629629629,0.38383838383838387,2
0.9629629629629629,0.03703703703703709,0.45429362880886426,0.45188284518828453,0.9969230769230769,0.03947368421052633,0.9973684210526316,1.0,1.0,1.0,1.0,0.9629629629629629,0.393939393939394,2
0.9629629629629629,0.03703703703703709,0.45637119113573404,0.4528301886792453,0.9969230769230769,0.03947368421052633,0.9973684210526316,1.0,1.0,1.0,1.0,0.9629629629629629,0.4040404040404041,2
0.9629629629629629,0.03703703703703709,0.4584487534626039,0.4537166900420757,0.9953846153846154,0.047244094488189003,0.9973684210526316,1.0,0.9948186528497409,1.0,1.0,0.9629629629629629,0.4141414141414142,2
0.9629629629629629,0.03703703703703709,0.4605263157894737,0.4546732255797611,0.9953846153846154,0.047244094488189003,0.9973684210526316,1.0,0.9948186528497409,1.0,1.0,0.9629629629629629,0.42424242424242425,2
0.9259259259259259,0.07407407407407407,0.4667590027700831,0.4574468085106383,0.9923076923076923,0.07894736842105265,0.9973684210526316,1.0,0.9948186528497409,0.9782608695652174,1.0,0.9259259259259259,0.43434343434343436,2
0.9259259259259259,0.07407407407407407,0.46814404432132967,0.4580965909090909,0.9923076923076923,0.09210526315789469,0.9973684210526316,1.0,0.9948186528497409,0.9782608695652174,1.0,0.9259259259259259,0.4444444444444445,2
0.8888888888888888,0.11111111111111116,0.47022160664819945,0.458840372226199,0.9861538461538462,0.1428571428571429,0.9973684210526316,1.0,0.9844559585492227,0.9565217391304348,1.0,0.8888888888888888,0.4545454545454546,2
0.8888888888888888,0.11111111111111116,0.471606648199446,0.45944005743000715,0.9846153846153847,0.1428571428571429,0.9973684210526316,1.0,0.9792746113989638,0.9565217391304348,1.0,0.8888888888888888,0.4646464646464647,2
0.8695652173913043,0.13043478260869568,0.47645429362880887,0.46142649199417757,0.9753846153846154,0.16535433070866146,0.9973684210526316,1.0,0.9689119170984456,0.8695652173913043,1.0,0.8888888888888888,0.4747474747474748,2
0.8518518518518519,0.14814814814814814,0.4868421052631579,0.4664206642066421,0.9723076923076923,0.17105263157894735,0.9973684210526316,1.0,0.9637305699481865,0.8695652173913043,1.0,0.8518518518518519,0.48484848484848486,2
0.8148148148148148,0.18518518518518523,0.4916897506925208,0.4687964338781575,0.9707692307692307,0.21052631578947367,0.9973684210526316,1.0,0.9637305699481865,0.8695652173913043,1.0,0.8148148148148148,0.494949494949495,2
0.8148148148148148,0.18518518518518523,0.49722991689750695,0.4713855421686747,0.963076923076923,0.25729750628262127,0.9921052631578947,1.0,0.9481865284974094,0.8695652173913043,1.0,0.8148148148148148,0.5050505050505051,2
0.8043478260869565,0.19565217391304346,0.5,0.4726027397260274,0.9553846153846154,0.25188478639087564,0.9868421052631579,1.0,0.9481865284974094,0.8043478260869565,1.0,0.8148148148148148,0.5151515151515152,2
0.7777777777777778,0.2222222222222222,0.5034626038781164,0.47409126063418405,0.943076923076923,0.24105934660738448,0.9789473684210527,1.0,0.927461139896373,0.8043478260869565,1.0,0.7777777777777778,0.5252525252525253,2
0.7777777777777778,0.2222222222222222,0.510387811634349,0.4776470588235294,0.936923076923077,0.445872801082544,0.9736842105263158,1.0,0.9222797927461139,0.782608695652174,1.0,0.7777777777777778,0.5353535353535354,2
0.7407407407407407,0.2592592592592593,0.5166204986149584,0.4809220985691574,0.9307692307692308,0.4404600811907984,0.9710526315789474,1.0,0.9119170984455959,0.782608695652174,1.0,0.7407407407407407,0.5454545454545455,2
0.7037037037037037,0.2962962962962963,0.5173130193905817,0.48103309120258275,0.916923076923077,0.43234100135318,0.9631578947368421,1.0,0.8860103626943006,0.782608695652174,1.0,0.7037037037037037,0.5555555555555556,2
0.7037037037037037,0.2962962962962963,0.5290858725761773,0.48756218905472637,0.9046153846153846,0.41339648173207033,0.9526315789473684,1.0,0.8652849740932642,0.782608695652174,1.0,0.7037037037037037,0.5656565656565657,2
0.7037037037037037,0.2962962962962963,0.5367036011080333,0.4919423240033927,0.8923076923076924,0.3944519621109608,0.9394736842105263,1.0,0.8549222797927462,0.7608695652173914,1.0,0.7037037037037037,0.5757575757575758,2
0.6956521739130435,0.30434782608695654,0.546398891966759,0.49782797567332754,0.8815384615384615,0.38227334235453314,0.9342105263157895,1.0,0.844559585492228,0.6956521739130435,1.0,0.7037037037037037,0.5858585858585859,2
0.6739130434782609,0.32608695652173914,0.5595567867036011,0.5062388591800356,0.8738461538461538,0.4320510342161222,0.9263157894736842,1.0,0.8393782383419689,0.6739130434782609,1.0,0.7037037037037037,0.595959595959596,2
0.6739130434782609,0.32608695652173914,0.5685595567867036,0.5123739688359303,0.86,0.5559636574521555,0.9131578947368421,1.0,0.8186528497409327,0.6739130434782609,1.0,0.7037037037037037,0.6060606060606061,2
0.6521739130434783,0.34782608695652173,0.5734072022160664,0.5159474671669794,0.8461538461538461,0.5451382176686642,0.9026315789473685,1.0,0.7979274611398963,0.6521739130434783,1.0,0.7037037037037037,0.6161616161616162,2
0.6521739130434783,0.34782608695652173,0.5775623268698061,0.519193857965451,0.8323076923076923,0.5343127778851731,0.8973684210526316,1.0,0.7616580310880829,0.6521739130434783,1.0,0.7037037037037037,0.6262626262626263,2
0.6304347826086957,0.3695652173913043,0.5886426592797784,0.5275590551181102,0.8246153846153846,0.5167214382369998,0.8921052631578947,1.0,0.7512953367875648,0.6304347826086957,1.0,0.7037037037037037,0.6363636363636365,2
0.6304347826086957,0.3695652173913043,0.5948753462603878,0.5331294597349643,0.8046153846153846,0.49507055867001737,0.881578947368421,1.0,0.7098445595854922,0.6304347826086957,1.0,0.6666666666666666,0.6464646464646465,2
0.6086956521739131,0.3913043478260869,0.5976454293628809,0.5360501567398119,0.7892307692307692,0.47477285907597144,0.8710526315789474,1.0,0.6839378238341969,0.6086956521739131,1.0,0.6666666666666666,0.6565656565656566,2
0.5869565217391305,0.4130434782608695,0.6101108033240997,0.5474372955288986,0.7723076923076924,0.4490624395901798,0.8605263157894737,1.0,0.6632124352331606,0.5869565217391305,1.0,0.5925925925925926,0.6666666666666667,2
0.5869565217391305,0.4130434782608695,0.6163434903047091,0.5538116591928252,0.76,0.42741156002319736,0.8473684210526315,1.0,0.6476683937823834,0.5869565217391305,1.0,0.5925925925925926,0.6767676767676768,2
0.5555555555555556,0.4444444444444444,0.6218836565096952,0.5597701149425287,0.7492307692307693,0.4179393002126426,0.8394736842105263,1.0,0.6321243523316062,0.5869565217391305,1.0,0.5555555555555556,0.686868686868687,2
0.5185185185185185,0.4814814814814815,0.6260387811634349,0.5653206650831354,0.7323076923076923,0.3989947805915329,0.8210526315789474,1.0,0.616580310880829,0.5869565217391305,1.0,0.5185185185185185,0.696969696969697,2
0.5185185185185185,0.4814814814814815,0.6329639889196675,0.5738916256157636,0.7169230769230769,0.38140344094335976,0.8078947368421052,1.0,0.5906735751295337,0.5869565217391305,1.0,0.5185185185185185,0.7070707070707072,2
0.5185185185185185,0.4814814814814815,0.6371191135734072,0.579746835443038,0.7046153846153846,0.3692248211869321,0.7973684210526316,1.0,0.5751295336787565,0.5652173913043478,1.0,0.5185185185185185,0.7171717171717172,2
0.48148148148148145,0.5185185185185186,0.6454293628808865,0.5907894736842105,0.6907692307692308,0.35298666151169533,0.7947368421052632,1.0,0.5440414507772021,0.5434782608695652,1.0,0.48148148148148145,0.7272727272727273,2
0.4444444444444444,0.5555555555555556,0.6461218836565097,0.5937921727395412,0.676923076923077,0.34486758167407694,0.781578947368421,1.0,0.538860103626943,0.5,1.0,0.4444444444444444,0.7373737373737375,2
0.4444444444444444,0.5555555555555556,0.6475069252077562,0.5983263598326359,0.66,0.3272762420259038,0.7684210526315789,1.0,0.5129533678756477,0.4782608695652174,1.0,0.4444444444444444,0.7474747474747475,2
0.4444444444444444,0.5555555555555556,0.649584487534626,0.6025641025641025,0.6507692307692308,0.31509762226947613,0.7552631578947369,1.0,0.5077720207253886,0.4782608695652174,1.0,0.4444444444444444,0.7575757575757577,2
0.4444444444444444,0.5555555555555556,0.6551246537396122,0.612759643916914,0.6353846153846154,0.29750628262130296,0.7394736842105263,1.0,0.48704663212435234,0.4782608695652174,1.0,0.4444444444444444,0.7676767676767677,2
0.4074074074074074,0.5925925925925926,0.6537396121883656,0.6136363636363636,0.6230769230769231,0.29878569902428603,0.7289473684210527,1.0,0.47668393782383417,0.45652173913043476,1.0,0.4074074074074074,0.7777777777777778,2
0.4074074074074074,0.5925925925925926,0.6551246537396122,0.6169230769230769,0.6169230769230769,0.3038245139235098,0.7236842105263158,1.0,0.46632124352331605,0.45652173913043476,1.0,0.4074074074074074,0.787878787878788,2
0.4074074074074074,0.5925925925925926,0.6592797783933518,0.6257961783439491,0.6046153846153847,0.2929990741400185,0.7157894736842105,1.0,0.44559585492227977,0.43478260869565216,1.0,0.4074074074074074,0.797979797979798,2
0.4074074074074074,0.5925925925925926,0.6648199445983379,0.6360655737704918,0.5969230769230769,0.28856562922868745,0.7026315789473684,1.0,0.44559585492227977,0.43478260869565216,1.0,0.4074074074074074,0.8080808080808082,2
0.4074074074074074,0.5925925925925926,0.6738227146814404,0.6535162950257289,0.5861538461538461,0.302702798945944,0.6973684210526315,1.0,0.42487046632124353,0.41304347826086957,1.0,0.4074074074074074,0.8181818181818182,2
0.39896373056994816,0.6010362694300518,0.6710526315789473,0.655417406749556,0.5676923076923077,0.2864646392707072,0.6789473684210526,1.0,0.39896373056994816,0.41304347826086957,1.0,0.4074074074074074,0.8282828282828284,2
0.39896373056994816,0.6010362694300518,0.6731301939058172,0.663003663003663,0.556923076923077,0.2763157894736842,0.6605263157894737,1.0,0.39896373056994816,0.41304347826086957,1.0,0.4074074074074074,0.8383838383838385,2
0.3695652173913043,0.6304347826086957,0.6703601108033241,0.6623134328358209,0.5461538461538461,0.3026315789473684,0.6526315789473685,1.0,0.38860103626943004,0.3695652173913043,1.0,0.4074074074074074,0.8484848484848485,2
0.34782608695652173,0.6521739130434783,0.6703601108033241,0.6666666666666666,0.5353846153846153,0.3026315789473684,0.6473684210526316,1.0,0.36787564766839376,0.34782608695652173,1.0,0.4074074074074074,0.8585858585858587,2
0.34782608695652173,0.6521739130434783,0.6731301939058172,0.6745098039215687,0.5292307692307693,0.3026315789473684,0.6368421052631579,1.0,0.36787564766839376,0.34782608695652173,1.0,0.4074074074074074,0.8686868686868687,2
0.30434782608695654,0.6956521739130435,0.6703601108033241,0.6804979253112033,0.5046153846153846,0.3026315789473684,0.6,1.0,0.36787564766839376,0.30434782608695654,1.0,0.4074074074074074,0.8787878787878789,2
0.30434782608695654,0.6956521739130435,0.6689750692520776,0.6829787234042554,0.4938461538461538,0.32894736842105265,0.5921052631578947,1.0,0.35751295336787564,0.30434782608695654,1.0,0.3333333333333333,0.888888888888889,2
0.2962962962962963,0.7037037037037037,0.6655124653739612,0.6843267108167771,0.47692307692307695,0.34210526315789475,0.5763157894736842,1.0,0.33678756476683935,0.30434782608695654,1.0,0.2962962962962963,0.8989898989898991,2
0.2826086956521739,0.7173913043478262,0.6634349030470914,0.6906976744186046,0.45692307692307693,0.35526315789473684,0.5578947368421052,1.0,0.31088082901554404,0.2826086956521739,1.0,0.2962962962962963,0.9090909090909092,2
0.25925925925925924,0.7407407407407407,0.6613573407202216,0.6903073286052009,0.4492307692307692,0.3815789473684211,0.5526315789473685,1.0,0.30569948186528495,0.2608695652173913,1.0,0.25925925925925924,0.9191919191919192,2
0.25925925925925924,0.7407407407407407,0.6565096952908587,0.6954314720812182,0.42153846153846153,0.24287800014244004,0.5105263157894737,1.0,0.3005181347150259,0.2608695652173913,0.5,0.25925925925925924,0.9292929292929294,2
0.21739130434782608,0.782608695652174,0.6502770083102493,0.6912928759894459,0.40307692307692305,0.2296570168241825,0.4868421052631579,1.0,0.29533678756476683,0.21739130434782608,0.5,0.25925925925925924,0.9393939393939394,2
0.0,1.0,0.649584487534626,0.6935483870967742,0.39692307692307693,0.34776725304465494,0.4868421052631579,1.0,0.27979274611398963,0.21739130434782608,0.0,0.25925925925925924,0.9494949494949496,2
0.0,1.0,0.6523545706371191,0.7044198895027625,0.3923076923076923,0.34370771312584575,0.4842105263157895,1.0,0.2694300518134715,0.21739130434782608,0.0,0.25925925925925924,0.9595959595959597,2
0.0,1.0,0.6544321329639889,0.7188405797101449,0.38153846153846155,0.33288227334235454,0.4789473684210526,1.0,0.2538860103626943,0.1956521739130435,0.0,0.2222222222222222,0.9696969696969697,2
0.0,1.0,0.6551246537396122,0.7235294117647059,0.37846153846153846,0.32882273342354534,0.4763157894736842,1.0,0.24870466321243523,0.1956521739130435,0.0,0.2222222222222222,0.9797979797979799,2
0.0,1.0,0.6530470914127424,0.7237237237237237,0.3707692307692308,0.3234100135317997,0.46842105263157896,1.0,0.24352331606217617,0.17391304347826086,0.0,0.2222222222222222,0.98989898989899,2
0.0,1.0,0.6509695290858726,0.7225609756097561,0.3646153846153846,0.32070365358592695,0.4631578947368421,1.0,0.23834196891191708,0.17391304347826086,0.0,0.18518518518518517,1.0,2
